Unnamed: 0,segment_id,polygon_id,class_id,pixels_cluster,alphas
2883,58027,0,4,[1 1 1 1 1 1 1 1 1 1 0 0 1 1 0 0],"[0.62, 0.39]"
2884,58028,0,6,[1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0],"[0.65, 0.36]"
2885,58029,0,6,[0 0 0 0 0 0 0 0 1 1 0 0 1 1 0 0],"[0.58, 0.43]"
2886,58030,0,5,[1 1 1 1 1 1 0 0 0 0 0 0],"[0.51, 0.5]"
2887,58031,0,4,[1 1 1 1 1 1 1 1 0 0 0 1 1 0 0 0 1 1],"[0.52, 0.49]"
2888,58032,0,5,[0 1 1 0 0 1 1 0 0 1 1 0 0],"[0.44, 0.57]"
2889,58033,0,5,[1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0],"[0.26, 0.75]"
2890,58034,0,5,[0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1],"[0.4, 0.61]"
2891,58035,0,5,[0 0 0 0 0 0 0 1 1 1 1 1 1 1 1],"[0.33, 0.68]"
2892,58036,0,6,[0 0 1 0 0 1 1 1 1 1],"[0.33, 0.68]"
2893,58037,0,5,[0 0 0 0 0 0 1 1 1 1 1 1 1 1 1],"[0.51, 0.5]"
2894,58038,0,5,[0 0 1 1 0 0 1 1 1 1 1 1 1],"[0.63, 0.38]"
2895,58039,0,5,[0 0 1 1 0 0 1 1 1 0 0 0 1 1 0 0 0],"[0.32, 0.69]"
2896,58040,0,5,[0 0 1 1 0 0 1 1 0 0 0 0 0 0 0 0],"[0.4, 0.61]"
2897,58041,0,6,[0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1],"[0.35, 0.66]"
2898,58042,0,4,[0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 1],"[0.19, 0.82]"
2899,58043,0,4,[1 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0],"[0.65, 0.36]"
2900,58044,0,4,[1 0 0 1 1 0 0 1 1 0 0 1 1 0 0],"[0.54, 0.47]"
2901,58045,0,5,[1 1 0 1 1 0 1 1 0 0 1 1 0 0],"[0.42, 0.59]"
2902,58046,0,5,[1 1 1 0 0 1 1 1 0 0 1 1 0 0 0 0 0 0 0 0],"[0.29, 0.72]"
2903,58047,0,5,[1 1 1 1 0 0 0 0 0 0 0 0 0 0],"[0.44, 0.57]"
2904,58048,0,1,[0 0 1 1 0 0 1 1],"[0.52, 0.49]"
2905,58049,0,5,[1 1 0 1 1 0 1 1 0 1 1],"[0.51, 0.5]"
2906,58050,0,3,[1 1 1 1 0 0 0 0],"[0.52, 0.49]"
2907,58051,0,6,[0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 1],"[0.21, 0.8]"
2908,58052,0,6,[1 1 0 0 1 1 0 0 1 1 0 0 0 0 0 0 0 0],"[0.58, 0.43]"
2909,59026,0,1,[1 1 0 0 1 1 1 0 0 1 1 1 0 0],"[0.56, 0.45]"
2910,59065,0,6,[0 0 1 1 0 0 0 1 1 0 0 0 1 1 0 1 1 0 0 0 0],"[0.2, 0.81]"
2911,59066,0,5,[0 0 0 0 0 1 0 0 0 1 0 0 0],"[0.39, 0.62]"
2912,59067,0,5,[0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 1],"[0.42, 0.59]"
2913,59068,0,3,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1],"[0.63, 0.38]"
2914,59069,0,5,[1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0],"[0.51, 0.5]"
2915,59122,0,6,[0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1],"[0.74, 0.27]"
2916,59123,0,5,[1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0],"[0.59, 0.42]"
2917,59124,0,6,[0 0 0 0 0 0 0 1 1 0 0 0 1 1 1 1 0 0 1 1 0 0],"[0.6, 0.41]"
2918,59125,0,5,[0 0 0 1 1 0 0 1 1 1 0 0 1 1 1 1 1 1],"[0.61, 0.4]"
2919,59126,0,5,[0 0 0 0 0 0 0 0 0 1 1 1 1 0 1 1 1 1],"[0.43, 0.58]"
2920,59127,0,5,[1 1 1 1 0 0 0 0 0 0 0 0 1 1 1 1 1 1],"[0.6, 0.41]"
2921,59128,0,5,[0 1 1 0 0 1 1 1 0 0 1 1 1 0 0 0],"[0.74, 0.27]"
2922,59129,0,5,[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 1 1 1 1],"[0.3, 0.71]"
2923,59130,0,6,[0 1 1 0 1 1 1 0 1 1 0 0 0 0 1 1 1 1 1 1 1 1],"[0.61, 0.4]"
2924,59303,0,5,[1 1 1 0 0 1 1 1 0 0 1 1 1 0 0 1 1 1 0 0],"[0.59, 0.42]"
2925,59304,0,5,[0 0 0 0 0 0 0 1 0 0 0 1 1 0 1 1],"[0.46, 0.55]"
2926,59305,0,3,[0 1 1 0 1 1 0 0 1 1 0 0 1 1 1 1],"[0.73, 0.28]"
2927,59306,0,6,[0 0 1 1 0 0 1 1 0 0 1 1 0 0 1 1],"[0.17, 0.84]"
2928,59307,0,6,[0 0 1 1 0 0 1 1 0 0 0 0 0 0 0 0],"[0.62, 0.39]"
2929,59308,0,6,[1 1 1 1 1 1 1 1 0 0 0 1 1 0 0 1 1],"[0.56, 0.45]"
2930,59309,0,3,[0 0 0 1 0 0 1 1 0 0 1 1 0 0 1 1],"[0.55, 0.46]"
2931,59310,0,5,[0 0 0 0 0 0 0 0 0 0 1 1 1 0 1 1],"[0.34, 0.67]"
2932,59311,0,5,[0 0 1 1 0 0 1 0 0 1 0 0 1 1],"[0.72, 0.29]"
2933,59312,0,5,[1 1 1 1 0 1 1 1 1 0 0 0 0 0 0 0 0 0],"[0.4, 0.61]"
2934,59313,0,5,[1 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0],"[0.79, 0.22]"
2935,59314,0,3,[0 0 1 1 0 0 1 1 0 0 1 1 0 0 1 1],"[0.09, 0.92]"
2936,59315,0,5,[1 1 0 0 1 1 0 0 1 1 0 0 0 0 0 0],"[0.51, 0.5]"
2937,59316,0,5,[0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 1],"[0.74, 0.27]"
2938,59317,0,5,[1 1 0 0 1 1 0 0 1 1 0 0 1 1 0 0],"[0.59, 0.42]"
2939,59318,0,6,[0 0 1 1 0 0 1 1 0 0 1 1 0 0 1 1],"[0.5, 0.51]"
2940,59319,0,6,[1 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0],"[0.4, 0.61]"
2941,59320,0,6,[1 1 1 1 1 1 1 1 0 0 1 1 0 0 1 1],"[0.36, 0.65]"
2942,59321,0,6,[1 1 1 1 1 1 1 1 1 0 0 1 1 0 0 0 0],"[0.5, 0.51]"
2943,59322,0,6,[1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1],"[0.37, 0.64]"
2944,59323,0,4,[1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0],"[0.49, 0.52]"
2945,59324,0,6,[0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1],"[0.53, 0.48]"
2946,59325,0,6,[1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0],"[0.53, 0.48]"
2947,59326,0,6,[1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0],"[0.64, 0.37]"
2948,59327,0,4,[1 1 1 1 1 1 0 0 0 0 0 0 0],"[0.47, 0.54]"
2949,59328,0,4,[1 0 0 1 1 0 0 0 1 1 0 0 1 1 0 1 1],"[0.54, 0.47]"
2950,59329,0,5,[1 1 0 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0],"[0.56, 0.45]"
2951,59330,0,5,[1 1 0 0 1 1 1 0 1 1 1 0 1 1 0 0],"[0.51, 0.5]"
2952,59331,0,5,[1 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0],"[0.59, 0.42]"
2953,59332,0,5,[1 1 1 0 0 0 0 0 0 0 0 0 0 0],"[0.66, 0.35]"
2954,59333,0,5,[1 1 1 0 0 1 1 1 0 0 0 0 0 0 0 0 0],"[0.32, 0.69]"
2955,59334,0,5,[1 0 0 1 1 0 0 1 1 0 0 1 1 0 0 0],"[0.7, 0.31]"
2956,59335,0,4,[0 0 1 0 0 0 1 1 1 1 1 0 1 0 0 0],"[0.56, 0.45]"
2957,59336,0,5,[1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.59, 0.42]"
2958,59337,0,5,[1 1 0 0 1 1 0 0 1 1 1 1 0 1 1 1 1],"[0.46, 0.55]"
2959,59338,0,4,[1 1 1 1 1 0 0 0 0 0 0 0 0],"[0.86, 0.15]"
2960,59339,0,5,[0 0 0 0 0 0 1 1 1 1 1 1 1 1 1],"[0.51, 0.5]"
2961,59340,0,4,[1 1 0 1 1 0 0 1 1 0 1 1 1 0],"[0.4, 0.61]"
2962,59341,0,4,[1 0 0 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1],"[0.4, 0.61]"
2963,59342,0,4,[0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 1 1],"[0.83, 0.18]"
2964,59343,0,4,[0 0 1 1 0 0 1 1 0 0 1 1 0 0 1 1],"[0.64, 0.37]"
2965,59344,0,4,[0 1 1 1 0 0 1 1 0 0 0 0 0 0 0 0],"[0.61, 0.4]"
2966,59345,0,5,[0 0 0 0 1 0 0 0 0 1 0 0 1 1 1 0 0 1 1 1],"[0.52, 0.49]"
2967,59346,0,5,[1 1 1 0 0 0 0 0 0 0 0 0 0],"[0.42, 0.59]"
2968,59347,0,5,[1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0],"[0.46, 0.55]"
2969,59348,0,6,[0 0 0 1 0 0 0 0 1 1 1 1 1 1 1 1],"[0.45, 0.56]"
2970,59349,0,6,[0 0 1 1 0 0 0 1 1 0 0 0 1 1],"[0.66, 0.35]"
2971,60353,0,6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 1 0 0],"[0.44, 0.57]"
2972,60354,0,5,[1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],"[0.61, 0.4]"
2973,60355,0,5,[1 1 0 0 0 0 1 0 0 0 0],"[0.34, 0.67]"
2974,60396,0,6,[1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0],"[0.49, 0.52]"
2975,60397,0,5,[1 1 0 0 1 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0],"[0.61, 0.4]"
2976,60398,0,5,[1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],"[0.52, 0.49]"
2977,60399,0,5,[1 1 1 1 1 1 1 1 0 1 0 0 0 0 0 0 0 0],"[0.51, 0.5]"
2978,60400,0,5,[1 1 1 0 0 0 0 0 0 0 0 0 0 0],"[0.34, 0.67]"
2979,60588,0,6,[0 1 1 1 1 0 1 1 1 1 0 0 0 1 1 0 0 0 1 1],"[0.5, 0.51]"
2980,60589,0,6,[1 1 0 0 1 1 0 0 1 1 0 0 1 1 0 0],"[0.36, 0.65]"
2981,60590,0,6,[0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1],"[0.39, 0.62]"
2982,60591,0,6,[0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1],"[0.33, 0.68]"
2983,60592,0,6,[1 1 1 1 1 1 1 1 0 0 0 0 0 0],"[0.38, 0.63]"
2984,60593,0,6,[0 0 1 1 0 0 1 1 0 0 1 1 0 0 1 1],"[0.83, 0.18]"
2985,60594,0,6,[0 0 1 1 0 0 1 1 0 0 1 1 0 0 1 1],"[0.49, 0.52]"
2986,60595,0,6,[0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1],"[0.33, 0.68]"
2987,60596,0,5,[1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0],"[0.57, 0.44]"
2988,60597,0,6,[0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 1],"[0.37, 0.64]"
2989,60598,0,6,[0 1 1 0 0 1 1 0 0 1 1 0 0 1 1],"[0.45, 0.56]"
2990,60599,0,6,[1 0 0 1 1 0 0 1 1 0 0 0 1 0 0 0],"[0.55, 0.46]"
2991,60600,0,6,[0 0 0 0 0 0 0 0 1 1 0 0 1 1 0 0 1],"[0.61, 0.4]"
2992,60601,0,6,[1 1 0 0 1 1 0 0 1 1 0 0 1 1 0 0],"[0.67, 0.34]"
2993,60602,0,5,[0 0 1 1 0 0 1 1 1 0 0 1 1 1 0 0 1 1],"[0.5, 0.51]"
2994,60603,0,5,[0 1 1 0 1 1 0 1 0 0 1 1 0 0],"[0.68, 0.33]"
2995,60604,0,5,[0 0 1 1 1 0 0 1 1 1 1 0 0 1 1 0 0],"[0.68, 0.33]"
2996,60605,0,6,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0],"[0.55, 0.46]"
2997,60606,0,5,[0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1],"[0.75, 0.26]"
2998,60607,0,4,[1 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0],"[0.45, 0.56]"
2999,60608,0,6,[1 0 0 0 1 1 0 0 1 1 1 1 1],"[0.2, 0.81]"
3000,60609,0,6,[1 1 1 1 1 1 1 1 0 0 0 1 1 0 0 1 1],"[0.65, 0.36]"
3001,60610,0,6,[0 0 1 0 0 1 1 0 0 0 1 1 1 1 1],"[0.38, 0.63]"
3002,60611,0,6,[0 0 0 1 0 0 1 1 0 1 1 1 1 1 1],"[0.42, 0.59]"
3003,60612,0,6,[1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1],"[0.61, 0.4]"
3004,60613,0,6,[1 1 0 0 1 1 0 0 0 1 1 0 0 0 0 1 0 0 1 1],"[0.5, 0.51]"
3005,60614,0,6,[0 0 0 1 0 0 0 0 0 1 1 1 1 1],"[0.43, 0.58]"
3006,60615,0,6,[1 1 1 1 1 1 1 0 1 1 0 0 0 1 1 0 0],"[0.49, 0.52]"
3007,60616,0,4,[0 0 1 1 0 0 0 0 1 0 0 1 1 0 0],"[0.51, 0.5]"
3008,60617,0,4,[0 0 1 1 1 0 1 1 1 1 0 0 1 1 1 0 0 1 1 1 0 0],"[0.47, 0.54]"
3009,60618,0,5,[1 1 1 1 1 1 0 0 0 1 0 0 0 1 0],"[0.42, 0.59]"
3010,60619,0,5,[0 0 0 0 0 0 0 0 1 1 1 1],"[0.62, 0.39]"
3011,60620,0,4,[0 0 1 1 0 0 1 1 0 0 1 1 0 0 1 1],"[0.48, 0.53]"
3012,60621,0,4,[1 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0],"[0.62, 0.39]"
3013,60622,0,4,[0 0 1 1 0 0 0 0 0 0 0 0 0 0],"[0.6, 0.41]"
3014,60623,0,5,[0 0 0 0 1 0 0 0 1 1 0 0 1 1 1 0],"[0.28, 0.73]"
3015,60624,0,5,[0 0 1 0 0 1 1 0 1 1 1 0 1 1 1],"[0.49, 0.52]"
3016,60625,0,4,[0 1 1 0 0 1 1 0 0 0 0 0 0 0 0 0],"[0.62, 0.39]"
3017,60626,0,4,[1 1 1 1 1 1 1 1 1 0 0 0 1 0 0 0],"[0.36, 0.65]"
3018,60627,0,4,[1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0],"[0.48, 0.53]"
3019,60628,0,4,[0 0 1 1 0 0 1 1 0 0 1 1 0 0 1 1],"[0.46, 0.55]"
3020,60629,0,4,[1 1 0 1 1 0 1 1 0 1 1 0],"[0.49, 0.52]"
3021,60630,0,4,[1 1 1 0 1 1 1 0 1 1 1 0 0 1 1 1 0 0],"[0.44, 0.57]"
3022,60631,0,3,[0 0 0 1 1 0 0 0 1 1 0 0 0 1 1 0 0 0 1 1],"[0.61, 0.4]"
3023,60632,0,3,[0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 1],"[0.46, 0.55]"
3024,60633,0,6,[0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 1],"[0.35, 0.66]"
3025,60634,0,6,[0 0 0 0 1 1 0 0 0 0 1 1 1 1],"[0.62, 0.39]"
3026,60635,0,3,[1 1 1 1 0 0 0 0 1 1 0 0 0 0 0 0],"[0.63, 0.38]"
3027,60636,0,3,[0 0 0 0 0 0 0 0 0 0 0 0 1 1 1],"[0.34, 0.67]"
3028,60637,0,6,[0 1 1 1 0 1 1 1 0 0 0 0 0 0 0 0 0 0],"[0.16, 0.85]"
3029,60638,0,6,[0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1],"[0.47, 0.54]"
3030,60639,0,5,[1 1 1 0 0 0 1 1 1 0 0 1 1 0 0 1 1 0 0 0],"[0.67, 0.34]"
3031,60640,0,6,[0 0 0 0 0 0 0 1 1 0 0 0 1 1 0 0],"[0.26, 0.75]"
3032,60641,0,6,[1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0],"[0.27, 0.74]"
3033,60642,0,5,[0 0 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1],"[0.8, 0.21]"
3034,61598,0,4,[0 0 0 0 0 0 1 0 0 0 1 0 1 1 1 0 1 1 1 1 1],"[0.71, 0.3]"
3035,61599,0,5,[0 0 0 0 0 1 0 0 0 1 0 0 0 1 1 0 0 1 1],"[0.32, 0.69]"
3036,61689,0,6,[1 1 1 1 0 1 1 0 0 1 1 0 0 1 1 0 0],"[0.44, 0.57]"
3037,61690,0,1,[0 0 1 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1],"[0.59, 0.42]"
3038,61691,0,6,[1 0 1 1 1 0 1 1 1 0 0 0 1 0 1 1],"[0.54, 0.47]"
3039,61692,0,6,[1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0],"[0.55, 0.46]"
3040,61693,0,6,[1 1 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0],"[0.78, 0.23]"
3041,61694,0,6,[0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],"[0.67, 0.34]"
3042,61849,0,6,[1 1 1 0 0 1 1 0 0 0 1 0 0 0 0 1 0 0 0 0],"[0.44, 0.57]"
3043,61850,0,6,[0 0 1 1 0 0 1 1 0 0 1 1 0 0 1 1],"[0.62, 0.39]"
3044,61851,0,6,[0 0 1 1 0 0 1 1 0 0 1 1 0 0 1 1],"[0.4, 0.61]"
3045,61852,0,6,[0 0 1 1 0 0 1 1 0 0 1 1 0 0 1 1],"[0.72, 0.29]"
3046,61853,0,1,[0 0 0 0 0 0 0 0 1 1 0 0 1 1 0 0],"[0.6, 0.41]"
3047,61854,0,6,[0 0 1 1 0 0 1 1 0 0 1 1 0 0 1 1 0],"[0.37, 0.64]"
3048,61855,0,6,[1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0],"[0.39, 0.62]"
3049,61856,0,5,[0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 1],"[0.65, 0.36]"
3050,61857,0,6,[1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0],"[0.59, 0.42]"
3051,61858,0,6,[1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0],"[0.73, 0.28]"
3052,61859,0,6,[1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0],"[0.46, 0.55]"
3053,61860,0,6,[0 0 1 1 0 0 1 1 1 1 0 0 1 1 0 0],"[0.72, 0.29]"
3054,61861,0,6,[1 1 0 0 1 1 0 0 1 1 0 0 1 1 0 0],"[0.79, 0.22]"
3055,61862,0,6,[1 1 0 0 0 0 0 0 0 0 0 1 1 1 1],"[0.42, 0.59]"
3056,61863,0,4,[0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 1],"[0.41, 0.6]"
3057,61864,0,4,[1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0],"[0.6, 0.41]"
3058,61865,0,5,[1 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0],"[0.62, 0.39]"
3059,61866,0,6,[1 1 1 1 1 1 1 1 0 0 0 0 0 0 0],"[0.34, 0.67]"
3060,61867,0,4,[0 0 0 1 0 0 0 1 0 0 1 1 0 0 1 1],"[0.5, 0.51]"
3061,61868,0,6,[0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 1],"[0.48, 0.53]"
3062,61869,0,6,[0 0 1 1 0 0 1 1 0 0 1 1 0 0 1 1],"[0.57, 0.44]"
3063,61870,0,6,[0 0 0 1 1 0 1 1 0 0 1 1 0 0 0 1],"[0.54, 0.47]"
3064,61871,0,4,[1 1 1 1 1 1 1 0 0 0 0 0 0 0 0],"[0.65, 0.36]"
3065,61872,0,4,[0 0 0 0 0 0 1 1 1 1 0 1 1 1 1 0 1 1 1 0],"[0.38, 0.63]"
3066,61873,0,4,[1 1 1 1 1 1 1 0 1 0 0],"[0.62, 0.39]"
3067,61874,0,4,[0 0 0 1 0 0 0 1 0 0 0 1 1 0 0 1 1 0 0 1 1 0],"[0.47, 0.54]"
3068,61875,0,4,[1 1 0 1 0 1 0 0 0 0 1 0 0],"[0.64, 0.37]"
3069,61876,0,4,[0 0 0 0 1 1 1 0 0 1 1],"[0.32, 0.69]"
3070,61877,0,6,[0 0 0 0 0 0 0 1 1 1 1 1 1 1 1],"[0.39, 0.62]"
3071,61878,0,6,[1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0],"[0.59, 0.42]"
3072,61879,0,6,[1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0],"[0.66, 0.35]"
3073,61880,0,4,[1 1 1 1 1 1 1 1 1 0 0 0 1 1 0 0 0],"[0.53, 0.48]"
3074,61881,0,4,[0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1],"[0.54, 0.47]"
3075,61882,0,6,[1 1 1 1 1 1 1 0 0 0 0 0 0],"[0.49, 0.52]"
3076,61883,0,6,[0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1],"[0.5, 0.51]"
3077,61884,0,4,[1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0],"[0.43, 0.58]"
3078,61885,0,4,[1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0],"[0.69, 0.32]"
3079,61886,0,4,[1 1 1 1 1 1 1 1 0 0 0 1 0 0 0 0],"[0.62, 0.39]"
3080,61887,0,4,[1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0],"[0.7, 0.31]"
3081,61888,0,4,[1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0],"[0.79, 0.22]"
3082,61889,0,4,[0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1],"[0.22, 0.79]"
3083,61890,0,4,[0 0 0 0 0 0 0 1 1 1 1 0 0 1 1 1 1],"[0.6, 0.41]"
3084,61891,0,3,[0 0 0 1 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0],"[0.43, 0.58]"
3085,61892,0,3,[0 0 0 0 0 0 0 0 1 1 0 1 1 1 1 1],"[0.46, 0.55]"
3086,61893,0,6,[1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0],"[0.31, 0.7]"
3087,61894,0,4,[0 0 0 0 0 1 0 0 1 1 1 1 1 1 1 1],"[0.37, 0.64]"
3088,61895,0,6,[1 1 1 1 0 0 1 1 1 1 0 0 0 1 1 1 1 0 0 0 0 0 1 1 1 0 1],"[0.6, 0.41]"
3089,61896,0,5,[0 0 1 1 0 0 1 0 0 1 1 0 0],"[0.79, 0.22]"
3090,61897,0,5,[1 1 0 0 1 1 0 0 1 1 1 1 1 1 1 1],"[0.43, 0.58]"
3091,61898,0,5,[0 0 0 0 0 0 0 0 1 1 0 0 1 1 0 0],"[0.29, 0.72]"
3092,61899,0,6,[0 0 0 0 0 0 0 0 1 1 0 0 1 1 1 1],"[0.32, 0.69]"
3093,61900,0,5,[0 0 1 1 0 0 1 1 0 0 0 0],"[0.32, 0.69]"
3094,61901,0,6,[1 1 1 1 1 1 1 1 0 0 0 0 0 0],"[0.34, 0.67]"
3095,61902,0,6,[0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1],"[0.84, 0.17]"
3096,62881,0,6,[1 1 1 1 1 1 1 1 1 1 1 1 1 0 0],"[0.46, 0.55]"
3097,62919,0,5,[0 0 0 0 0 0 0 0 1 1 1],"[0.78, 0.23]"
3098,62962,0,6,[1 1 1 0 0 1 1 0 0 0 0 0 0 0 1],"[0.54, 0.47]"
3099,62963,0,6,[0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1],"[0.7, 0.31]"
3100,62964,0,4,[0 0 0 0 0 0 0 0 0 1 1 0 1 1],"[0.76, 0.25]"
3101,62965,0,4,[1 1 1 1 1 0 0 1 0 0 0 1 0 0 0 0 0],"[0.79, 0.22]"
3102,62966,0,4,[0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1],"[0.43, 0.58]"
3103,62967,0,6,[0 1 1 1 0 1 1 1 0 0 1 1 1 1 1 1 1 1],"[0.39, 0.62]"
3104,62968,0,6,[1 1 1 1 1 1 1 1 1 1 1 0 0 0 0],"[0.33, 0.68]"
3105,62969,0,6,[1 1 1 1 1 0 0 0 0 0 0 0 0],"[0.81, 0.2]"
3106,62970,0,6,[0 0 0 0 0 0 1 1 1 1 1 1 1 1 1],"[0.4, 0.61]"
3107,63148,0,4,[0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1],"[0.57, 0.44]"
3108,63149,0,6,[1 1 0 0 1 1 0 0 1 1 0 0 1 1 0 0],"[0.38, 0.63]"
3109,63150,0,6,[1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0],"[0.39, 0.62]"
3110,63151,0,6,[1 1 0 0 1 1 0 0 1 1 0 0 1 1 0 0],"[0.24, 0.77]"
3111,63152,0,6,[0 0 1 1 0 0 1 1 0 0 1 1 0 0 1 1],"[0.52, 0.49]"
3112,63153,0,3,[1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0],"[0.57, 0.44]"
3113,63154,0,1,[0 0 0 1 0 0 0 1 1 1 1 1 1 1 1 1],"[0.42, 0.59]"
3114,63155,0,6,[1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0],"[0.41, 0.6]"
3115,63156,0,6,[0 0 0 1 1 0 0 1 1 1 1 1 1 1 1 1],"[0.53, 0.48]"
3116,63157,0,6,[0 0 0 0 0 0 0 0 1 1 0 0 1 1 1 0],"[0.47, 0.54]"
3117,63158,0,3,[1 1 0 0 1 1 0 0 1 1 0 0 1 1 0 0],"[0.43, 0.58]"
3118,63159,0,6,[0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1],"[0.57, 0.44]"
3119,63160,0,5,[1 1 0 0 1 1 0 0 1 1 0 0 1 1 0 0],"[0.93, 0.08]"
3120,63161,0,5,[0 0 1 1 0 0 1 1 0 0 0 0 0 0 0 0],"[0.81, 0.2]"
3121,63162,0,4,[0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1],"[0.79, 0.22]"
3122,63163,0,5,[0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1],"[0.44, 0.57]"
3123,63164,0,5,[1 1 1 1 0 0 1 1 0 0 0 0 0 0 0 0],"[0.48, 0.53]"
3124,63165,0,6,[0 0 1 1 0 0 1 1 0 0 0 0 0 0 0 0],"[0.6, 0.41]"
3125,63166,0,6,[0 0 1 1 0 0 1 1 0 0 1 1 0 0 1 1],"[0.42, 0.59]"
3126,63167,0,6,[1 1 1 1 1 1 0 0 0 0 0 0 0 0],"[0.4, 0.61]"
3127,63168,0,6,[0 0 0 1 0 0 0 1 1 1 0 1 1 1 1 1],"[0.56, 0.45]"
3128,63169,0,6,[0 0 1 1 0 0 1 1 0 0 1 1 0 0 1 1 1],"[0.5, 0.51]"
